 .eslintrc.js                                                                                                                |    89 +++++++++++++++++++++++++++++++++--------------------------------
 devtools/server/actors/css-properties.js                                                                                    |    15 ++++++++---
 devtools/server/actors/csscoverage.js                                                                                       |   113 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------
 devtools/server/actors/device.js                                                                                            |    28 ++++++++++++---------
 devtools/server/actors/emulation.js                                                                                         |    12 ++++-----
 devtools/server/actors/emulation/touch-simulator.js                                                                         |   163 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------
 devtools/server/actors/environment.js                                                                                       |    81 ++++++++++++++++++++++++++++++++++++++---------------------
 devtools/server/actors/errordocs.js                                                                                         |    37 +++++++++++++++++----------
 devtools/server/actors/frame.js                                                                                             |    23 +++++++++++------
 devtools/server/actors/heap-snapshot-file.js                                                                                |   101 ++++++++++++++++++++++++++++++++++++++++++-------------------------------
 devtools/server/actors/highlighters.js                                                                                      |   321 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------------------------------------
 devtools/server/actors/highlighters/accessible.js                                                                           |    55 +++++++++++++++++++++++++---------------
 devtools/server/actors/highlighters/auto-refresh.js                                                                         |    33 ++++++++++++++++--------
 devtools/server/actors/highlighters/box-model.js                                                                            |   263 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------
 devtools/server/actors/highlighters/css-grid.js                                                                             |   535 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------------------------------------------------------------------------
 devtools/server/actors/highlighters/css-transform.js                                                                        |    93 ++++++++++++++++++++++++++++++++++++++++++--------------------------
 devtools/server/actors/highlighters/eye-dropper.js                                                                          |   138 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------
 devtools/server/actors/highlighters/flexbox.js                                                                              |   373 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------
 devtools/server/actors/highlighters/fonts.js                                                                                |     7 +++---
 devtools/server/actors/highlighters/geometry-editor.js                                                                      |   229 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------
 devtools/server/actors/highlighters/measuring-tool.js                                                                       |    60 +++++++++++++++++++++++++++-----------------
 devtools/server/actors/highlighters/paused-debugger.js                                                                      |    29 ++++++++++++---------
 devtools/server/actors/highlighters/rulers.js                                                                               |    79 +++++++++++++++++++++++++++++++++++-----------------------
 devtools/server/actors/highlighters/shapes.js                                                                               |  1269 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 devtools/server/actors/highlighters/simple-outline.js                                                                       |     4 ++-
 devtools/server/actors/highlighters/utils/accessibility.js                                                                  |   133 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------
 devtools/server/actors/highlighters/utils/canvas.js                                                                         |    99 +++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------
 devtools/server/actors/highlighters/utils/markup.js                                                                         |    81 ++++++++++++++++++++++++++++++++++++++++-------------------
 devtools/server/actors/highlighters/xul-accessible.js                                                                       |    18 +++++++------
 devtools/server/actors/inspector/css-logic.js                                                                               |   131 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------
 devtools/server/actors/inspector/custom-element-watcher.js                                                                  |    24 +++++++++++-------
 devtools/server/actors/inspector/document-walker.js                                                                         |    42 +++++++++++++++++++++++--------
 devtools/server/actors/inspector/event-collector.js                                                                         |    80 ++++++++++++++++++++++++++++++++++++++--------------------
 devtools/server/actors/inspector/inspector.js                                                                               |    65 +++++++++++++++++++++++++++++++++++++----------
 devtools/server/actors/inspector/node.js                                                                                    |   254 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------
 devtools/server/actors/inspector/utils.js                                                                                   |    74 ++++++++++++++++++++++++++++++++++++++----------------
 devtools/server/actors/inspector/walker.js                                                                                  |   458 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------------------------------------
 devtools/server/actors/layout.js                                                                                            |    98 ++++++++++++++++++++++++++++++++++++++++++++++++++---------------------
 devtools/server/actors/memory.js                                                                                            |     8 ++++--
 devtools/server/actors/network-event.js                                                                                     |    28 ++++++++++++++-------
 devtools/server/actors/network-monitor.js                                                                                   |   100 +++++++++++++++++++++++++++++++++++++++++++++++++++----------------------
 devtools/server/actors/network-monitor/channel-event-sink.js                                                                |    42 +++++++++++++++++++++----------
 devtools/server/actors/network-monitor/network-observer.js                                                                  |   420 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------
 devtools/server/actors/network-monitor/network-response-listener.js                                                         |   127 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------
 devtools/server/actors/network-monitor/stack-trace-collector.js                                                             |    31 +++++++++++++++--------
 devtools/server/actors/object.js                                                                                            |   171 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------
 devtools/server/actors/object/long-string.js                                                                                |    20 ++++++++-------
 devtools/server/actors/object/previewers.js                                                                                 |   697 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 devtools/server/actors/object/property-iterator.js                                                                          |   189 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------
 devtools/server/actors/object/stringifiers.js                                                                               |    30 ++++++++++++++++------
 devtools/server/actors/object/symbol-iterator.js                                                                            |     2 +-
 devtools/server/actors/object/symbol.js                                                                                     |     7 +++++-
 devtools/server/actors/object/utils.js                                                                                      |    45 +++++++++++++++++++++++++--------
 devtools/server/actors/pause-scoped.js                                                                                      |    16 ++++++------
 devtools/server/actors/perf.js                                                                                              |    40 ++++++++++++++++++++++-------
 devtools/server/actors/performance-recording.js                                                                             |   274 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------------
 devtools/server/actors/performance.js                                                                                       |    33 ++++++++++++++++++------
 devtools/server/actors/preference.js                                                                                        |     5 ++--
 devtools/server/actors/process.js                                                                                           |     3 ++-
 devtools/server/actors/promises.js                                                                                          |    73 ++++++++++++++++++++++++++++++++---------------------
 devtools/server/actors/reflow.js                                                                                            |    25 ++++++++++++-------
 devtools/server/actors/replay/control.js                                                                                    |   165 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------
 devtools/server/actors/replay/debugger.js                                                                                   |   477 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------------------------------------------
 devtools/server/actors/replay/graphics.js                                                                                   |    20 ++++++++-------
 devtools/server/actors/replay/replay.js                                                                                     |   227 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------
 devtools/server/actors/root.js                                                                                              |   146 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------
 devtools/server/actors/screenshot.js                                                                                        |     7 +++---
 devtools/server/actors/source.js                                                                                            |   146 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------
 devtools/server/actors/storage.js                                                                                           |  1929 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 devtools/server/actors/string.js                                                                                            |     8 +++---
 devtools/server/actors/styles.js                                                                                            |   409 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------------------------
 devtools/server/actors/stylesheets.js                                                                                       |   134 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------
 devtools/server/actors/targets/browsing-context.js                                                                          |   320 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------------
 devtools/server/actors/targets/chrome-window.js                                                                             |    10 +++++---
 devtools/server/actors/targets/content-process.js                                                                           |    46 ++++++++++++++++++++++++----------
 devtools/server/actors/targets/frame-proxy.js                                                                               |    30 ++++++++++++++++------
 devtools/server/actors/targets/frame.js                                                                                     |    11 ++++++--
 devtools/server/actors/targets/parent-process.js                                                                            |    20 +++++++++------
 devtools/server/actors/targets/webextension-proxy.js                                                                        |    37 +++++++++++++++++++--------
 devtools/server/actors/targets/webextension.js                                                                              |   104 ++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------
 devtools/server/actors/targets/worker.js                                                                                    |    47 ++++++++++++++++++++--------------
 devtools/server/actors/thread.js                                                                                            |   427 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------------------------------
 devtools/server/actors/utils/TabSources.js                                                                                  |    76 +++++++++++++++++++++++++++++++++++--------------------
 devtools/server/actors/utils/actor-registry-utils.js                                                                        |    42 ++++++++++++++++++++++---------
 devtools/server/actors/utils/actor-registry.js                                                                              |    66 ++++++++++++++++++++++++++++++++----------------
 devtools/server/actors/utils/closest-scripts.js                                                                             |    12 ++++-----
 devtools/server/actors/utils/css-grid-utils.js                                                                              |     9 ++++++-
 devtools/server/actors/utils/dbg-source.js                                                                                  |     3 ++-
 devtools/server/actors/utils/event-loop.js                                                                                  |     8 +++---
 devtools/server/actors/utils/make-debugger.js                                                                               |     5 +++-
 devtools/server/actors/utils/shapes-utils.js                                                                                |    33 +++++++++++++++++-------
 devtools/server/actors/utils/walker-search.js                                                                               |    32 +++++++++++++++---------
 devtools/server/actors/webbrowser.js                                                                                        |   306 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------
 devtools/server/actors/webconsole.js                                                                                        |   465 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------------------------------------
 devtools/server/actors/webconsole/commands.js                                                                               |    17 ++++++++-----
 devtools/server/actors/webconsole/content-process-forward.js                                                                |    38 +++++++++++++++++++---------
 devtools/server/actors/webconsole/eval-with-debugger.js                                                                     |    76 +++++++++++++++++++++++++++++++++++++++----------------
 devtools/server/actors/webconsole/listeners/console-api.js                                                                  |    29 ++++++++++++---------
 devtools/server/actors/webconsole/listeners/console-progress.js                                                             |    31 +++++++++++++++--------
 devtools/server/actors/webconsole/listeners/console-reflow.js                                                               |    11 ++++----
 devtools/server/actors/webconsole/listeners/console-service.js                                                              |    38 ++++++++++++++++------------
 devtools/server/actors/webconsole/listeners/content-process.js                                                              |     7 ++++--
 devtools/server/actors/webconsole/listeners/document-events.js                                                              |    16 +++++++++---
 devtools/server/actors/webconsole/message-manager-mock.js                                                                   |     6 +++--
 devtools/server/actors/webconsole/utils.js                                                                                  |    83 ++++++++++++++++++++++++++++++++++++------------------------
 devtools/server/actors/worker/push-subscription.js                                                                          |    48 +++++++++++++++++++----------------
 devtools/server/actors/worker/service-worker-process.js                                                                     |    11 +++++---
 devtools/server/actors/worker/service-worker-registration-list.js                                                           |    22 ++++++++++------
 devtools/server/actors/worker/service-worker-registration.js                                                                |   378 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------------------------------------------------------------------------------
 devtools/server/actors/worker/service-worker.js                                                                             |     4 ++-
 devtools/server/actors/worker/worker-target-actor-list.js                                                                   |    12 ++++++---
 devtools/server/main.js                                                                                                     |   352 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------
 devtools/server/performance/framerate.js                                                                                    |    12 ++++++---
 devtools/server/performance/memory.js                                                                                       |   299 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------
 devtools/server/performance/profiler.js                                                                                     |    68 ++++++++++++++++++++++++++++++++++----------------
 devtools/server/performance/recorder.js                                                                                     |   120 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------
 devtools/server/performance/timeline.js                                                                                     |    66 ++++++++++++++++++++++++++++++++----------------
 devtools/server/socket/tests/.eslintrc.js                                                                                   |     2 +-
 devtools/server/socket/websocket-server.js                                                                                  |   100 +++++++++++++++++++++++++++++++++++++++++++++++--------------------------
 devtools/server/startup/content-process.js                                                                                  |     4 ++-
 devtools/server/startup/content-process.jsm                                                                                 |    10 +++++---
 devtools/server/startup/frame.js                                                                                            |    33 ++++++++++++++++--------
 devtools/server/startup/worker.js                                                                                           |    28 ++++++++++++---------
 devtools/server/tests/browser/.eslintrc.js                                                                                  |     2 +-
 devtools/server/tests/browser/browser_accessibility_highlighter_infobar.js                                                  |    35 ++++++++++++++++++--------
 devtools/server/tests/browser/browser_accessibility_infobar_show.js                                                         |   313 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------------------------
 devtools/server/tests/browser/browser_accessibility_node.js                                                                 |    66 ++++++++++++++++++++++++++++--------------------
 devtools/server/tests/browser/browser_accessibility_node_events.js                                                          |   167 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------
 devtools/server/tests/browser/browser_accessibility_simple.js                                                               |    44 +++++++++++++++++++++++---------
 devtools/server/tests/browser/browser_accessibility_walker.js                                                               |   127 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------
 devtools/server/tests/browser/browser_actor_error.js                                                                        |    11 +++++---
 devtools/server/tests/browser/browser_animation_actor-lifetime.js                                                           |    55 +++++++++++++++++++++++++---------------
 devtools/server/tests/browser/browser_animation_emitMutations.js                                                            |    28 +++++++++++++--------
 devtools/server/tests/browser/browser_animation_getMultipleStates.js                                                        |    60 ++++++++++++++++++++++++++++----------------
 devtools/server/tests/browser/browser_animation_getPlayers.js                                                               |    21 ++++++++--------
 devtools/server/tests/browser/browser_animation_getProperties.js                                                            |     9 ++++---
 devtools/server/tests/browser/browser_animation_getStateAfterFinished.js                                                    |    57 +++++++++++++++++++++++++++++-------------
 devtools/server/tests/browser/browser_animation_getSubTreeAnimations.js                                                     |     9 ++++---
 devtools/server/tests/browser/browser_animation_keepFinished.js                                                             |     7 +++---
 devtools/server/tests/browser/browser_animation_playPauseIframe.js                                                          |    20 ++++++++++-----
 devtools/server/tests/browser/browser_animation_playPauseSeveral.js                                                         |    25 +++++++++++++------
 devtools/server/tests/browser/browser_animation_playerState.js                                                              |    84 ++++++++++++++++++++++++++++++++++++++++++++-----------------
 devtools/server/tests/browser/browser_animation_reconstructState.js                                                         |    11 +++++---
 devtools/server/tests/browser/browser_animation_refreshTransitions.js                                                       |    36 ++++++++++++++++++--------
 devtools/server/tests/browser/browser_animation_setCurrentTime.js                                                           |    20 +++++++++------
 devtools/server/tests/browser/browser_animation_setPlaybackRate.js                                                          |     9 ++++---
 devtools/server/tests/browser/browser_animation_simple.js                                                                   |    11 +++++---
 devtools/server/tests/browser/browser_animation_updatedState.js                                                             |    31 +++++++++++++++--------
 devtools/server/tests/browser/browser_canvasframe_helper_01.js                                                              |   125 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------
 devtools/server/tests/browser/browser_canvasframe_helper_02.js                                                              |    14 ++++++++---
 devtools/server/tests/browser/browser_canvasframe_helper_03.js                                                              |    53 +++++++++++++++++++++++++++++----------
 devtools/server/tests/browser/browser_canvasframe_helper_04.js                                                              |    59 ++++++++++++++++++++++++++++++++-----------
 devtools/server/tests/browser/browser_canvasframe_helper_05.js                                                              |    52 +++++++++++++++++++++++++++-----------
 devtools/server/tests/browser/browser_canvasframe_helper_06.js                                                              |    38 ++++++++++++++++++++--------
 devtools/server/tests/browser/browser_dbg_promises-allocation-stack.js                                                      |    16 +++++++-----
 devtools/server/tests/browser/browser_dbg_promises-chrome-allocation-stack.js                                               |    22 ++++++++++------
 devtools/server/tests/browser/browser_dbg_promises-fulfillment-stack.js                                                     |    13 +++++++---
 devtools/server/tests/browser/browser_dbg_promises-rejection-stack.js                                                       |    13 +++++++---
 devtools/server/tests/browser/browser_debugger_server.js                                                                    |    75 ++++++++++++++++++++++++++++++++++++++++---------------
 devtools/server/tests/browser/browser_inspector-anonymous.js                                                                |    57 +++++++++++++++++++++++++++++-------------
 devtools/server/tests/browser/browser_inspector-insert.js                                                                   |    84 +++++++++++++++++++++++++++++++++++++++++++------------------
 devtools/server/tests/browser/browser_inspector-mutations-childlist.js                                                      |   341 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------------
 devtools/server/tests/browser/browser_inspector-mutations-frameload.js                                                      |    31 +++++++++++++++--------
 devtools/server/tests/browser/browser_inspector-release.js                                                                  |    17 +++++++++----
 devtools/server/tests/browser/browser_inspector-remove.js                                                                   |    50 ++++++++++++++++++++++++++-----------
 devtools/server/tests/browser/browser_inspector-retain.js                                                                   |    64 ++++++++++++++++++++++++++++++++++-------------
 devtools/server/tests/browser/browser_inspector-search.js                                                                   |   258 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------
 devtools/server/tests/browser/browser_inspector-shadow.js                                                                   |   110 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------
 devtools/server/tests/browser/browser_inspector-traversal.js                                                                |   203 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------
 devtools/server/tests/browser/browser_layout_getGrids.js                                                                    |    16 ++++++++----
 devtools/server/tests/browser/browser_layout_simple.js                                                                      |     5 ++--
 devtools/server/tests/browser/browser_markers-cycle-collection.js                                                           |    18 ++++++++-----
 devtools/server/tests/browser/browser_markers-gc.js                                                                         |    24 ++++++++++++------
 devtools/server/tests/browser/browser_markers-minor-gc.js                                                                   |     6 +++--
 devtools/server/tests/browser/browser_markers-parse-html.js                                                                 |     5 +++-
 devtools/server/tests/browser/browser_markers-styles.js                                                                     |     5 +++-
 devtools/server/tests/browser/browser_markers-timestamp.js                                                                  |    45 +++++++++++++++++++++++++--------
 devtools/server/tests/browser/browser_memory_allocations_01.js                                                              |    73 ++++++++++++++++++++++++++++++-----------------------
 devtools/server/tests/browser/browser_navigateEvents.js                                                                     |    99 +++++++++++++++++++++++++++++++++++++++++++++++++-----------------------
 devtools/server/tests/browser/browser_perf-01.js                                                                            |    26 ++++++++++++-------
 devtools/server/tests/browser/browser_perf-02.js                                                                            |    12 ++++++---
 devtools/server/tests/browser/browser_perf-03.js                                                                            |    32 +++++++++++++++++-------
 devtools/server/tests/browser/browser_perf-04.js                                                                            |    27 +++++++++++++-------
 devtools/server/tests/browser/browser_perf-allocation-data.js                                                               |    26 +++++++++++++------
 devtools/server/tests/browser/browser_perf-profiler-01.js                                                                   |    29 ++++++++++++++-------
 devtools/server/tests/browser/browser_perf-profiler-02.js                                                                   |    17 +++++++++----
 devtools/server/tests/browser/browser_perf-profiler-03.js                                                                   |    25 +++++++++++++------
 devtools/server/tests/browser/browser_perf-realtime-markers.js                                                              |    19 +++++++++-----
 devtools/server/tests/browser/browser_perf-recording-actor-01.js                                                            |    53 ++++++++++++++++++++++++++++++---------
 devtools/server/tests/browser/browser_perf-recording-actor-02.js                                                            |    37 +++++++++++++++++++--------
 devtools/server/tests/browser/browser_perf-samples-01.js                                                                    |    37 ++++++++++++++++++---------
 devtools/server/tests/browser/browser_perf-samples-02.js                                                                    |    11 +++++---
 devtools/server/tests/browser/browser_register_actor.js                                                                     |    23 +++++++++++------
 devtools/server/tests/browser/browser_spawn_actor_in_parent.js                                                              |    21 +++++++++-------
 devtools/server/tests/browser/browser_storage_browser_toolbox_indexeddb.js                                                  |    10 +++++---
 devtools/server/tests/browser/browser_storage_cookies-duplicate-names.js                                                    |    25 +++++++++++++------
 devtools/server/tests/browser/browser_storage_dynamic_windows.js                                                            |    46 +++++++++++++++++++++++-----------
 devtools/server/tests/browser/browser_storage_listings.js                                                                   |   191 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------
 devtools/server/tests/browser/browser_storage_updates.js                                                                    |    98 +++++++++++++++++++++++++++++++++++++++++++++++++----------------------
 devtools/server/tests/browser/browser_stylesheets_getTextEmpty.js                                                           |     7 ++++--
 devtools/server/tests/browser/browser_stylesheets_nested-iframes.js                                                         |     4 ++-
 devtools/server/tests/browser/browser_webextension_inspected_window.js                                                      |   504 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------------------------------------------------------------------
 devtools/server/tests/browser/error-actor.js                                                                                |     2 +-
 devtools/server/tests/browser/head.js                                                                                       |    83 +++++++++++++++++++++++++++++++++++++-----------------------
 devtools/server/tests/browser/inspector-helpers.js                                                                          |   104 +++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------
 devtools/server/tests/browser/test-spawn-actor-in-parent.js                                                                 |    13 +++++-----
 devtools/server/tests/mochitest/.eslintrc.js                                                                                |     2 +-
 devtools/server/tests/mochitest/framerate-helpers.js                                                                        |     6 ++---
 devtools/server/tests/mochitest/hello-actor.js                                                                              |     2 +-
 devtools/server/tests/mochitest/inspector-helpers.js                                                                        |    34 ++++++++++++++++---------
 devtools/server/tests/mochitest/memory-helpers.js                                                                           |    16 ++++++++----
 devtools/server/tests/mochitest/setup-in-child.js                                                                           |     7 +++---
 devtools/server/tests/mochitest/setup-in-parent.js                                                                          |     7 ++----
 devtools/server/tests/mochitest/suspendTimeouts_content.js                                                                  |    14 +++++++----
 devtools/server/tests/mochitest/suspendTimeouts_worker.js                                                                   |     2 +-
 devtools/server/tests/mochitest/test_suspendTimeouts.js                                                                     |     7 ++++--
 devtools/server/tests/mochitest/webconsole-helpers.js                                                                       |    12 +++++----
 devtools/server/tests/mochitest/webextension-helpers.js                                                                     |    51 ++++++++++++++++++++++++-------------
 devtools/server/tests/unit/.eslintrc.js                                                                                     |     6 ++---
 devtools/server/tests/unit/completions.js                                                                                   |     3 +--
 devtools/server/tests/unit/head_dbg.js                                                                                      |   132 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------
 devtools/server/tests/unit/post_init_global_actors.js                                                                       |     2 +-
 devtools/server/tests/unit/post_init_target_scoped_actors.js                                                                |     2 +-
 devtools/server/tests/unit/pre_init_global_actors.js                                                                        |     2 +-
 devtools/server/tests/unit/pre_init_target_scoped_actors.js                                                                 |     2 +-
