 .eslintrc.js                                                                                                                |    89 +++++++++++++++++++++++++++++++++--------------------------------
 dom/reporting/tests/worker_delivering.js                                                                                    |    10 ++++----
 dom/security/featurepolicy/test/mochitest/.eslintrc.js                                                                      |     6 ++---
 dom/security/test/unit/.eslintrc.js                                                                                         |     6 ++---
 dom/security/test/unit/test_csp_reports.js                                                                                  |   383 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------------------------------------
 dom/security/test/unit/test_csp_upgrade_insecure_request_header.js                                                          |    54 ++++++++++++++++++++--------------------
 dom/security/test/unit/test_isOriginPotentiallyTrustworthy.js                                                               |    73 ++++++++++++++++++++++++++++++++---------------------
 dom/system/NetworkGeolocationProvider.jsm                                                                                   |   198 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------
 dom/system/tests/.eslintrc.js                                                                                               |     7 ++----
 dom/system/tests/worker_constants.js                                                                                        |    51 ++++++++++++++++++++++---------------
 dom/tests/browser/.eslintrc.js                                                                                              |     6 ++---
 dom/tests/browser/browser_ConsoleAPITests.js                                                                                |   669 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 dom/tests/browser/browser_ConsoleAPI_originAttributes.js                                                                    |    68 ++++++++++++++++++++++++++++++++------------------
 dom/tests/browser/browser_ConsoleStorageAPITests.js                                                                         |    63 +++++++++++++++++++++++++++-------------------
 dom/tests/browser/browser_ConsoleStoragePBTest_perwindowpb.js                                                               |    67 ++++++++++++++++++++++++++++++-------------------
 dom/tests/browser/browser_allocateGigabyte.js                                                                               |    18 ++++++++------
 dom/tests/browser/browser_autofocus_background.js                                                                           |    36 ++++++++++++++++++---------
 dom/tests/browser/browser_autofocus_preference.js                                                                           |     8 +++---
 dom/tests/browser/browser_beforeunload_between_chrome_content.js                                                            |   134 +++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------
 dom/tests/browser/browser_bug1004814.js                                                                                     |    23 +++++++++++------
 dom/tests/browser/browser_bug1008941_dismissGeolocationHanger.js                                                            |    32 ++++++++++++++++--------
 dom/tests/browser/browser_bug1236512.js                                                                                     |    96 ++++++++++++++++++++++++++++++++++++++++++++++------------------------
 dom/tests/browser/browser_bug1238427.js                                                                                     |    33 +++++++++++++-----------
 dom/tests/browser/browser_bug1316330.js                                                                                     |    50 ++++++++++++++++++++++++-------------
 dom/tests/browser/browser_bug396843.js                                                                                      |   562 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 dom/tests/browser/browser_cancel_keydown_keypress_event.js                                                                  |    20 +++++++--------
 dom/tests/browser/browser_focus_steal_from_chrome.js                                                                        |   178 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------
 dom/tests/browser/browser_focus_steal_from_chrome_during_mousedown.js                                                       |    56 ++++++++++++++++++++++++++---------------
 dom/tests/browser/browser_frame_elements.js                                                                                 |   114 +++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------
 dom/tests/browser/browser_hasbeforeunload.js                                                                                |   937 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 dom/tests/browser/browser_keypressTelemetry.js                                                                              |    79 ++++++++++++++++++++++++++++++++++++++--------------------
 dom/tests/browser/browser_largeAllocation_non_win32.js                                                                      |    27 +++++++++++---------
 dom/tests/browser/browser_largeAllocation_win32.js                                                                          |    16 ++++++------
 dom/tests/browser/browser_localStorage_e10s.js                                                                              |   226 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------
 dom/tests/browser/browser_localStorage_privatestorageevent.js                                                               |    45 +++++++++++++++++++++------------
 dom/tests/browser/browser_localStorage_snapshotting_e10s.js                                                                 |   267 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------------------------
 dom/tests/browser/browser_noopener.js                                                                                       |   124 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------
 dom/tests/browser/browser_noopener_null_uri.js                                                                              |     8 +++---
 dom/tests/browser/browser_persist_cookies.js                                                                                |    66 +++++++++++++++++++++++++++++++-----------------
 dom/tests/browser/browser_persist_mixed_content_image.js                                                                    |   127 +++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------
 dom/tests/browser/browser_test_focus_after_modal_state.js                                                                   |    55 ++++++++++++++++++++++++----------------
 dom/tests/browser/browser_test_new_window_from_content.js                                                                   |   151 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------
 dom/tests/browser/browser_test_performance_metrics_off.js                                                                   |     2 +-
 dom/tests/browser/browser_test_toolbars_visibility.js                                                                       |   221 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------------------
 dom/tests/browser/browser_wakelock.js                                                                                       |    35 ++++++++++++++++++--------
 dom/tests/browser/browser_xhr_sandbox.js                                                                                    |    89 ++++++++++++++++++++++++++++++++++++++---------------------------
 dom/tests/browser/helper_largeAllocation.js                                                                                 |   254 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------
 dom/tests/browser/helper_localStorage_e10s.js                                                                               |    12 +++++----
 dom/tests/browser/perfmetrics/browser_test_performance_metrics.js                                                           |   307 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------------------------------------------------
 dom/tests/browser/perfmetrics/browser_test_unresponsive.js                                                                  |    11 ++++----
 dom/tests/browser/perfmetrics/ping_worker.js                                                                                |     6 ++---
 dom/tests/browser/worker_bug1004814.js                                                                                      |     4 +--
 dom/tests/reftest/bug591981-script.js                                                                                       |     2 +-
 dom/tests/reftest/script592366-2.js                                                                                         |     6 +++--
 dom/tests/unit/.eslintrc.js                                                                                                 |     6 ++---
 dom/tests/unit/test_Fetch.js                                                                                                |   269 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------
 dom/tests/unit/test_PromiseDebugging.js                                                                                     |    30 +++++++++++-----------
 dom/tests/unit/test_bug319968.js                                                                                            |    14 ++++++-----
 dom/tests/unit/test_bug465752.js                                                                                            |    14 +++++------
 dom/tests/unit/test_geolocation_position_unavailable.js                                                                     |    10 ++++----
 dom/tests/unit/test_geolocation_position_unavailable_wrap.js                                                                |    10 ++++----
 dom/tests/unit/test_geolocation_provider.js                                                                                 |   112 ++++++++++++++++++++++++++++++++++++++++++---------------------------------------
 dom/tests/unit/test_geolocation_provider_timeout.js                                                                         |    21 ++++++++--------
 dom/tests/unit/test_geolocation_reset_accuracy.js                                                                           |    63 ++++++++++++++++++++++++++--------------------
 dom/tests/unit/test_geolocation_reset_accuracy_wrap.js                                                                      |    52 ++++++++++++++++++++++----------------
 dom/tests/unit/test_geolocation_timeout.js                                                                                  |    45 +++++++++++++++++----------------
 dom/tests/unit/test_geolocation_timeout_wrap.js                                                                             |    17 +++++++------
 dom/tests/unit/test_xhr_init.js                                                                                             |    20 +++++++--------
 dom/url/tests/.eslintrc.js                                                                                                  |    10 ++++----
 dom/url/tests/browser_download_after_revoke.js                                                                              |    31 ++++++++++++++---------
 dom/url/tests/file_url.jsm                                                                                                  |    26 +++++++++++--------
 dom/url/tests/file_worker_url.jsm                                                                                           |    16 ++++++------
 dom/url/tests/jsm_url_worker.js                                                                                             |    41 +++++++++++++++---------------
 dom/url/tests/protocol_worker.js                                                                                            |    20 +++++++--------
 dom/url/tests/test_bug883784.jsm                                                                                            |    20 +++++++--------
 dom/url/tests/urlApi_worker.js                                                                                              |   369 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------------------------------------------------------------
 dom/url/tests/urlSearchParams_commons.js                                                                                    |   402 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------------------------
 dom/url/tests/urlSearchParams_worker.js                                                                                     |    25 +++++++++++--------
 dom/url/tests/url_exceptions_worker.js                                                                                      |    24 +++++++++---------
 dom/url/tests/url_worker.js                                                                                                 |    55 +++++++++++++++++++++-------------------
 editor/AsyncSpellCheckTestHelper.jsm                                                                                        |    50 +++++++++++++++++++------------------
 editor/composer/test/.eslintrc.js                                                                                           |     7 ++----
 editor/libeditor/tests/.eslintrc.js                                                                                         |    17 +++++--------
 editor/libeditor/tests/browser_bug527935.js                                                                                 |   102 +++++++++++++++++++++++++++++++++++++++++++++-----------------------------
 editor/libeditor/tests/browser_bug629172.js                                                                                 |   238 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------
 editor/libeditor/tests/spellcheck.js                                                                                        |     8 ++++--
 editor/spellchecker/tests/.eslintrc.js                                                                                      |     6 ++---
 extensions/pref/autoconfig/src/prefcalls.js                                                                                 |   302 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------------------------------
 extensions/pref/autoconfig/test/unit/.eslintrc.js                                                                           |     8 +++---
 extensions/pref/autoconfig/test/unit/autoconfig.js                                                                          |     9 +++----
 extensions/pref/autoconfig/test/unit/test_autoconfig.js                                                                     |    59 ++++++++++++++++++++++++-------------------
 extensions/pref/autoconfig/test/unit/test_autoconfig_nonascii.js                                                            |    83 +++++++++++++++++++++++++++++++++++-------------------------
 gfx/layers/apz/test/mochitest/.eslintrc.js                                                                                  |     7 ++----
 gfx/layers/apz/test/mochitest/apz_test_native_event_utils.js                                                                |   397 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------
 gfx/layers/apz/test/mochitest/apz_test_utils.js                                                                             |   405 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------------------------------------
 gfx/layers/layerviewer/layerTreeView.js                                                                                     |   597 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 gfx/tests/browser/.eslintrc.js                                                                                              |     6 ++---
 gfx/tests/browser/browser_windowless_troubleshoot_crash.js                                                                  |    45 +++++++++++++++++++++------------
 gfx/tests/chrome/.eslintrc.js                                                                                               |     6 ++---
 gfx/tests/mochitest/.eslintrc.js                                                                                            |     6 ++---
 intl/l10n/DOMLocalization.jsm                                                                                               |   215 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------
 intl/l10n/Fluent.jsm                                                                                                        |   235 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------------------------
 intl/l10n/FluentSyntax.jsm                                                                                                  |   665 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 intl/l10n/L10nRegistry.jsm                                                                                                  |   326 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------
 intl/l10n/Localization.jsm                                                                                                  |   137 +++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------
 intl/l10n/test/.eslintrc.js                                                                                                 |     7 ++----
 intl/l10n/test/document_l10n/non-system-principal/browser_resource_uri.js                                                   |    94 ++++++++++++++++++++++++++++++++++++--------------------------------
 intl/l10n/test/test_domlocalization.js                                                                                      |    19 +++++++-------
 intl/l10n/test/test_l10nregistry.js                                                                                         |   338 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------------------------------------------------------
 intl/l10n/test/test_l10nregistry_sync.js                                                                                    |   364 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------------------
 intl/l10n/test/test_localization.js                                                                                         |   116 ++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------
 intl/l10n/test/test_messagecontext.js                                                                                       |    26 ++++++++++---------
 intl/l10n/test/test_pseudo.js                                                                                               |    81 +++++++++++++++++++++++++++++------------------------------
 ipc/testshell/tests/.eslintrc.js                                                                                            |     6 ++---
 ipc/testshell/tests/test_ipcshell.js                                                                                        |    25 ++++++++++---------
 ipc/testshell/tests/test_ipcshell_child.js                                                                                  |     2 +-
 js/src/builtin/.eslintrc.js                                                                                                 |    20 +++++++--------
 js/src/builtin/AsyncFunction.js                                                                                             |    16 +++++++-----
 js/src/builtin/AsyncIteration.js                                                                                            |    28 +++++++++++++--------
 js/src/builtin/Classes.js                                                                                                   |    12 ++++++---
 js/src/builtin/Date.js                                                                                                      |   184 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------
 js/src/builtin/Error.js                                                                                                     |    22 +++++++---------
 js/src/builtin/Function.js                                                                                                  |   664 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 js/src/builtin/Generator.js                                                                                                 |   124 ++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------
 js/src/builtin/Iterator.js                                                                                                  |     2 +-
 js/src/builtin/Map.js                                                                                                       |   197 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------
 js/src/builtin/Module.js                                                                                                    |  1193 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 js/src/builtin/Number.js                                                                                                    |   127 ++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------
 js/src/builtin/Object.js                                                                                                    |   458 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------------------------------------------------------------
 js/src/builtin/Promise.js                                                                                                   |   102 ++++++++++++++++++++++++++++++++++++++------------------------------------
 js/src/builtin/Reflect.js                                                                                                   |   244 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------------
 js/src/builtin/Set.js                                                                                                       |   173 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------
 js/src/builtin/Sorting.js                                                                                                   |  1279 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 js/src/builtin/WeakMap.js                                                                                                   |    27 ++++++++++----------
 js/src/builtin/WeakSet.js                                                                                                   |    17 ++++++-------
 js/src/builtin/intl/Collator.js                                                                                             |   600 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 js/src/builtin/intl/CurrencyDataGenerated.js                                                                                |   132 ++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------
 js/src/builtin/intl/DateTimeFormat.js                                                                                       |  1733 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 js/src/builtin/intl/IntlObject.js                                                                                           |   267 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------------------------------------------
 js/src/builtin/intl/LangTagMappingsGenerated.js                                                                             |  1313 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 js/src/builtin/intl/NumberFormat.js                                                                                         |   901 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 js/src/builtin/intl/PluralRules.js                                                                                          |   449 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------------------------------------------------------------------------------------
 js/src/builtin/intl/RelativeTimeFormat.js                                                                                   |   414 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------------------------------
 js/src/shell/.eslintrc.js                                                                                                   |     6 ++---
 memory/replace/dmd/test/.eslintrc.js                                                                                        |     6 ++---
 memory/replace/dmd/test/test_dmd.js                                                                                         |   172 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------
 mobile/android/.eslintrc.js                                                                                                 |   110 ++++++++++++++++++++++++++++++++++++++++++--------------------------------------
 mobile/android/chrome/content/.eslintrc.js                                                                                  |    12 ++++-----
 mobile/android/chrome/content/CastingApps.js                                                                                |   448 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------------------------------------------------
 mobile/android/chrome/content/ConsoleAPI.js                                                                                 |   126 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------
 mobile/android/chrome/content/EmbedRT.js                                                                                    |    43 +++++++++++++++++++-------------
 mobile/android/chrome/content/ExtensionPermissions.js                                                                       |    98 +++++++++++++++++++++++++++++++++++++++++------------------------------
 mobile/android/chrome/content/FeedHandler.js                                                                                |   120 ++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------
 mobile/android/chrome/content/Feedback.js                                                                                   |    35 +++++++++++++++-----------
 mobile/android/chrome/content/FindHelper.js                                                                                 |    60 ++++++++++++++++++++++++--------------------
 mobile/android/chrome/content/Linkify.js                                                                                    |    57 ++++++++++++++++++++++++++----------------
 mobile/android/chrome/content/MasterPassword.js                                                                             |    29 +++++++++++++--------
 mobile/android/chrome/content/MemoryObserver.js                                                                             |    50 ++++++++++++++++++++++++++-----------
 mobile/android/chrome/content/OfflineApps.js                                                                                |   102 +++++++++++++++++++++++++++++++++++++++++++++++++-------------------------
 mobile/android/chrome/content/PermissionsHelper.js                                                                          |   138 +++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------
 mobile/android/chrome/content/PresentationView.js                                                                           |    37 ++++++++++++++-------------
 mobile/android/chrome/content/PrintHelper.js                                                                                |    56 +++++++++++++++++++++++++++++------------
 mobile/android/chrome/content/Reader.js                                                                                     |   165 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------
 mobile/android/chrome/content/RemoteDebugger.js                                                                             |   206 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------
 mobile/android/chrome/content/aboutAccounts.js                                                                              |   336 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------------------------------
 mobile/android/chrome/content/aboutAddons.js                                                                                |   593 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 mobile/android/chrome/content/aboutDownloads.js                                                                             |   290 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------------------------
 mobile/android/chrome/content/aboutExperiments.js                                                                           |    76 ++++++++++++++++++++++++++++++++-----------------------
 mobile/android/chrome/content/aboutLogins.js                                                                                |   478 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------------------------------------------------------------------
 mobile/android/chrome/content/aboutPrivateBrowsing.js                                                                       |    40 ++++++++++++++++++-----------
 mobile/android/chrome/content/content.js                                                                                    |   453 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------------------------------------------------------------
 mobile/android/chrome/geckoview/ErrorPageEventHandler.js                                                                    |    58 ++++++++++++++++++++++++++----------------
 mobile/android/chrome/geckoview/GeckoViewContentChild.js                                                                    |   397 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------------------------------------------------------------------------
 mobile/android/chrome/geckoview/GeckoViewMediaChild.js                                                                      |   246 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------
 mobile/android/chrome/geckoview/GeckoViewNavigationChild.js                                                                 |   136 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------
 mobile/android/chrome/geckoview/GeckoViewProgressChild.js                                                                   |   151 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------
 mobile/android/chrome/geckoview/GeckoViewPromptChild.js                                                                     |    23 ++++++++++-------
 mobile/android/chrome/geckoview/GeckoViewScrollChild.js                                                                     |    25 +++++++++++--------
 mobile/android/chrome/geckoview/GeckoViewSelectionActionChild.js                                                            |   249 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------
